obs_date_time,JD,airmass,target_name,target_flux_red,flux_green,flux_blue,blue_over_red,comp_name,comp_flux_red,comp_flux_green,comp_flux_blue,comp_blue_over_red
2025-04-06 03:09:58.648,2460771.6319287964,1.836678,XO-6,886694.1677025522,876305.3546381264,1419240.3146473253,1.6005973269505247,TYC 4357-177-1,250459.0187355215,342589.518781299,485625.07249507296,1.9389402503723812
2025-04-06 03:10:42.433,2460771.632435567,1.83914,XO-6,918275.9099991908,882815.5506967928,1450062.2878193632,1.5791139373574996,TYC 4357-177-1,258883.0872607763,269798.7034235308,512060.62437935953,1.97796090041044
2025-04-06 03:11:26.391,2460771.6329443404,1.841652,XO-6,910407.6650362167,883553.903601233,1414763.628343618,1.5539891442888254,TYC 4357-177-1,249754.83104263738,278291.35436365975,500950.5628676285,2.0057692609041378
2025-04-06 03:12:10.325,2460771.6334528355,1.844133,XO-6,915996.4799490449,869847.5189795817,1423589.1587162775,1.5541426084906669,TYC 4357-177-1,242858.00904770754,268423.86055030307,488720.2517912557,2.0123703299208486
2025-04-06 03:12:54.021,2460771.6339585762,1.846659,XO-6,976506.4995504644,926275.8752637464,1453591.6775947483,1.488563238712605,TYC 4357-177-1,275901.9228037393,309110.07516683923,531929.218451302,1.9279648834839247
2025-04-06 03:13:58.541,2460771.634705336,1.850338,XO-6,1009088.9512538844,941756.8205950395,1253778.3089531094,1.2424854195412371,TYC 4357-177-1,264451.61885263934,281780.8321303173,512577.04613886453,1.9382639757047144
2025-04-06 03:14:42.532,2460771.635214491,1.852873,XO-6,1019410.2850795406,955349.1236261247,1390970.3699337172,1.3644853208688053,TYC 4357-177-1,289752.4572305674,285666.79842880473,529499.6640195024,1.8274207890432441
2025-04-06 03:15:26.312,2460771.635721204,1.855458,XO-6,1006230.1675318503,941103.8298672731,1576049.8476349069,1.5662915886339892,TYC 4357-177-1,290001.55562288,360876.451447517,509358.0694758031,1.7563977144252834
2025-04-06 03:16:10.069,2460771.6362276506,1.858064,XO-6,962300.4767715193,924947.7644947722,1500057.1178111148,1.5588240409521028,TYC 4357-177-1,261053.37505782457,290445.34171528334,519289.49630889244,1.989208131072304
2025-04-06 03:16:54.010,2460771.6367362267,1.860666,XO-6,924569.8180996866,901486.289080201,1507987.0715587947,1.631014815796425,TYC 4357-177-1,270411.21819395205,277730.31016544945,504968.005803729,1.8674077546647545
2025-04-06 03:17:37.183,2460771.6372359144,1.863232,XO-6,909182.1387353635,884223.4074945713,1422942.8581860042,1.5650800841350245,TYC 4357-177-1,259207.86753211435,279027.6302993916,493718.9799512425,1.904722200957398
2025-04-06 03:18:20.952,2460771.6377425,1.865764,XO-6,898400.098217585,889610.0159446627,1469844.2305683456,1.636068644120252,TYC 4357-177-1,310287.37979256484,294411.20365273906,485652.91499499395,1.565171343158286
2025-04-06 03:19:04.742,2460771.638249329,1.868329,XO-6,929028.9333470939,885903.6706760912,1527477.5096192595,1.644165703339381,TYC 4357-177-1,420976.8615595654,410994.51538205706,507895.2325650969,1.2064682858899436
2025-04-06 03:19:48.507,2460771.638755868,1.87081,XO-6,932074.0492634479,902738.3296721493,1491939.6178493449,1.6006664052371367,TYC 4357-177-1,335977.53670984984,339345.8695685662,512079.665597011,1.5241485207960284
2025-04-06 03:20:32.247,2460771.639262118,1.873425,XO-6,939781.083812917,910883.7066162141,1496779.1534406582,1.5926891690220732,TYC 4357-177-1,281185.86069885147,340680.62915287976,523696.18638930045,1.8624556195241133
2025-04-06 03:21:37.512,2460771.6400175,1.877291,XO-6,924450.6980317109,893258.3865512738,1417890.5009379557,1.5337654068051974,TYC 4357-177-1,272565.63770281954,334563.87860766007,505852.2035884309,1.855891328972163
2025-04-06 03:22:21.272,2460771.6405239813,1.879903,XO-6,945096.7211384856,909492.5368090505,1478060.3034652923,1.5639249088546052,TYC 4357-177-1,315179.05646721,279914.98354219116,516358.3062459068,1.6383014532554345
2025-04-06 03:23:04.951,2460771.6410295255,1.882554,XO-6,932773.8269444783,887425.2712401898,1420220.3006928093,1.5225773490504952,TYC 4357-177-1,268564.20939553494,352391.4192650528,541954.5401947438,2.017970084005371
2025-04-06 03:23:48.712,2460771.6415360183,1.885172,XO-6,761086.2010634979,739253.3328049167,1206591.3858278084,1.5853544370424628,TYC 4357-177-1,237921.21643033746,246083.99242295368,522417.4663107355,2.1957582184088134
2025-04-06 03:24:32.461,2460771.642042373,1.887842,XO-6,899666.9665502959,859894.0642155665,1383293.9973405001,1.5375622855695537,TYC 4357-177-1,296970.4970947597,407337.67755543336,481361.5098014939,1.6209068392672596
2025-04-06 03:25:16.336,2460771.6425501853,1.890578,XO-6,925418.8543862988,885876.7063752554,1465673.5462291231,1.5837947749628463,TYC 4357-177-1,266944.44675200834,287749.31979971594,509963.8331588664,1.9103743844973982
2025-04-06 03:26:00.253,2460771.643058484,1.893295,XO-6,927258.8849458082,899398.5504985256,1300822.2440426042,1.4028684601049988,TYC 4357-177-1,269545.2351592119,298090.9622652493,523283.61032157176,1.9413573013542034
